"","SQH","SXRQ"
"5030","CN201130211736.0","20160824"
"5031","CN201230354141.5","20160921"
"5032","CN201230373552.9","20160928"
"5033","CN201030240451.5","20160907"
"5034","CN201030240420.X","20160907"
"5035","CN201030639185.3","20160907"
"5036","CN201230390980.2","20161012"
"5037","CN201130271808.0","20161005"
"5038","CN201230384252.0","20161005"
"5039","CN201130294173.6","20161019"
"5040","CN201130345162.6","20161116"
"5041","CN201220106278.3","20150610"
"5042","CN201220028287.5","20140910"
"5043","CN201220195210.7","20150422"
"5044","CN201220011569.4","20150107"
"5045","CN201220229069.8","20141210"
"5046","CN201020131977.4","20120905"
"5047","CN201020245449.1","20150408"
"5048","CN201020261159.6","20120125"
"5049","CN201220504547.1","20150610"
"5050","CN201220546740.1","20150708"
"5051","CN201220504424.8","20141015"
"5052","CN201220623526.1","20140416"
"5053","CN201220623621.1","20131218"
"5054","CN201220623582.5","20131218"
"5055","CN201220624052.2","20130925"
"5056","CN201220637823.1","20150422"
"5057","CN201220297289.4","20140910"
"5058","CN201220299732.1","20141015"
"5059","CN201220208206.X","20150708"
"5060","CN201220492703.7","20150422"
"5061","CN201220500803.X","20150114"
"5062","CN201220455948.2","20150610"
"5063","CN201220407099.3","20150610"
"5064","CN201220298331.4","20140709"
"5065","CN201220622193.0","20131120"
"5066","CN201220623557.7","20140115"
"5067","CN201020688124.0","20120829"
"5068","CN201020683664.X","20130306"
"5069","CN201020249592.8","20141231"
"5070","CN201020269245.1","20111228"
"5071","CN201020269246.6","20111228"
"5072","CN201020561822.4","20130227"
"5073","CN201020244872.X","20141231"
"5074","CN201020229007.8","20120530"
"5075","CN201020531507.7","20120523"
"5076","CN201020669371.6","20130306"
"5077","CN201220734389.9","20150218"
"5078","CN201220728450.9","20150513"
"5079","CN201220739171.2","20150114"
"5080","CN201220736098.3","20150114"
"5081","CN201220638127.2","20150902"
"5082","CN201120042231.0","20130410"
"5083","CN201120116313.5","20121003"
"5084","CN201120109761.2","20120718"
"5085","CN201120070019.5","20140115"
"5086","CN201120142701.0","20120926"
"5087","CN201120301134.9","20130925"
"5088","CN201120317108.5","20121003"
"5089","CN201120413921.2","20141015"
"5090","CN201120307743.5","20130717"
"5091","CN201120407060.7","20140618"
"5092","CN201120531688.8","20150610"
"5093","CN201120540603.2","20140910"
"5094","CN201120474814.0","20141015"
"5095","CN201120526243.0","20150513"
"5096","CN201120541716.4","20140521"
"5097","CN201120543425.9","20140115"
"5098","CN201120524896.5","20140910"
"5099","CN201120464502.1","20130605"
"5100","CN201120454829.0","20140521"
"5101","CN201220250833.X","20150401"
"5102","CN201220299111.3","20141217"
"5103","CN201220305614.7","20150708"
"5104","CN201220337459.7","20130501"
"5105","CN201220237465.5","20150819"
"5106","CN201220489397.1","20150415"
"5107","CN201220275896.0","20150107"
"5108","CN201220476984.7","20150520"
"5109","CN201220351953.9","20140910"
"5110","CN201220285360.7","20140115"
"5111","CN201220393993.X","20150819"
"5112","CN201220447113.2","20150218"
"5113","CN201220145666.2","20141210"
"5114","CN201220489794.9","20141105"
"5115","CN201220303858.1","20150114"
"5116","CN201220313636.8","20141210"
"5117","CN201220146152.9","20150415"
"5118","CN201220103431.7","20141210"
"5119","CN201220081565.3","20150218"
"5120","CN201220088339.8","20130612"
"5121","CN201220192384.8","20150107"
"5122","CN201220114568.2","20150218"
"5123","CN201220110229.7","20150701"
"5124","CN201220493103.2","20151223"
"5125","CN201220659015.5","20151223"
"5126","CN201220739246.7","20151223"
"5127","CN201220493581.3","20151216"
"5128","CN201120531689.2","20160106"
"5129","CN201220739117.8","20151014"
"5130","CN201320148031.2","20151028"
"5131","CN201220676471.0","20151230"
"5132","CN201320148033.1","20151223"
"5133","CN201320163008.0","20151223"
"5134","CN201420091013.X","20151223"
"5135","CN201220290935.4","20160120"
"5136","CN201220734127.2","20160210"
"5137","CN201320148092.9","20160210"
"5138","CN201220635917.5","20160210"
"5139","CN201220720064.5","20160210"
"5140","CN201120349214.1","20151104"
"5141","CN201120423776.6","20151223"
"5142","CN201220000823.0","20160224"
"5143","CN201220004209.1","20160302"
"5144","CN201220004222.7","20160302"
"5145","CN201120007549.5","20160302"
"5146","CN201120020035.3","20160316"
"5147","CN201120016764.1","20160316"
"5148","CN201120524897.X","20160210"
"5149","CN201120543423.X","20160210"
"5150","CN201220014931.3","20160316"
"5151","CN201220004193.4","20160316"
"5152","CN201120054050.X","20160504"
"5153","CN201220097412.8","20160316"
"5154","CN201320002950.9","20160323"
"5155","CN201220081770.X","20160427"
"5156","CN201020125363.5","20160427"
"5157","CN201020262231.7","20150902"
"5158","CN201020269243.2","20140910"
"5159","CN201020269280.3","20130911"
"5160","CN201020269277.1","20140910"
"5161","CN201020249605.1","20140820"
"5162","CN201020294297.4","20141015"
"5163","CN201020232578.7","20140813"
"5164","CN201020639316.2","20150121"
"5165","CN201020636523.2","20150114"
"5166","CN201020643494.2","20140205"
"5167","CN201020646807.X","20160120"
"5168","CN201020688887.5","20150218"
"5169","CN201020687139.5","20150218"
"5170","CN201020696410.1","20150225"
"5171","CN201020160507.0","20150527"
"5172","CN201020165099.8","20150610"
"5173","CN201020663624.9","20150204"
"5174","CN201020669477.6","20150204"
"5175","CN201020680988.8","20150218"
"5176","CN201020685094.8","20140226"
"5177","CN201020684689.1","20150218"
"5178","CN201020198456.0","20140709"
"5179","CN201020208652.1","20150722"
"5180","CN201020212249.6","20130724"
"5181","CN201020218401.1","20140806"
"5182","CN201020661141.5","20160210"
"5183","CN201020664813.8","20150204"
"5184","CN201020673282.9","20160210"
"5185","CN201020667448.6","20160210"
"5186","CN201020667458.X","20160210"
"5187","CN201020545840.3","20151111"
"5188","CN201020545849.4","20141126"
"5189","CN201020536274.X","20141112"
"5190","CN201020547202.5","20151111"
"5191","CN201020298775.9","20141015"
"5192","CN201020298799.4","20141015"
"5193","CN201020302782.1","20150401"
"5194","CN201020599251.3","20151223"
"5195","CN201120080796.8","20150513"
"5196","CN201120085169.3","20150520"
"5197","CN201120091562.3","20150520"
"5198","CN201120029917.6","20160323"
"5199","CN201120040919.5","20150408"
"5200","CN201120040930.1","20140402"
"5201","CN201120033088.9","20160323"
"5202","CN201120027213.5","20160323"
"5203","CN201120129260.0","20150617"
"5204","CN201120116328.1","20140611"
"5205","CN201120048093.7","20160406"
"5206","CN201220028289.4","20160323"
"5207","CN201220044561.8","20160330"
"5208","CN201220031586.4","20160323"
"5209","CN201220053269.2","20160330"
"5210","CN201220048257.0","20160330"
"5211","CN201220041907.9","20160323"
"5212","CN201120154584.X","20150701"
"5213","CN201120191159.8","20150729"
"5214","CN201120186982.X","20150722"
"5215","CN201120213857.3","20150812"
"5216","CN201120287686.9","20150923"
"5217","CN201120310395.7","20151028"
"5218","CN201120141821.9","20150624"
"5219","CN201120164033.1","20140709"
"5220","CN201120002847.5","20140312"
"5221","CN201120283801.5","20150923"
"5222","CN201120305227.9","20151014"
"5223","CN201120339324.X","20151104"
"5224","CN201120361138.6","20151111"
"5225","CN201120361213.9","20151111"
"5226","CN201120308826.6","20151028"
"5227","CN201120317120.6","20141022"
"5228","CN201120499914.9","20160120"
"5229","CN201120463545.8","20160113"
"5230","CN201120456612.3","20160106"
"5231","CN201120437173.1","20151223"
"5232","CN201120491553.3","20160120"
"5233","CN201220028609.6","20160323"
"5234","CN201220035682.6","20160323"
"5235","CN201220048119.2","20160330"
"5236","CN201220053461.1","20160406"
"5237","CN201220070291.8","20160413"
"5238","CN201220068941.5","20160413"
"5239","CN201120348775.X","20151104"
"5240","CN201120348800.4","20151104"
"5241","CN201120165946.5","20150708"
"5242","CN201120395123.1","20151202"
"5243","CN201220240773.3","20150715"
"5244","CN201220305785.X","20150819"
"5245","CN201220292255.6","20150812"
"5246","CN201220254717.5","20150722"
"5247","CN201220060942.5","20160406"
"5248","CN201220047275.7","20160406"
"5249","CN201220041657.9","20160323"
"5250","CN201220005720.3","20160302"
"5251","CN201220005593.7","20160302"
"5252","CN201220070178.X","20160413"
"5253","CN201220062513.1","20160406"
"5254","CN201120220630.1","20150812"
"5255","CN201120216671.3","20150812"
"5256","CN201120221015.2","20150812"
"5257","CN201220090413.X","20160504"
"5258","CN201120083995.4","20160511"
"5259","CN201220117348.5","20160511"
"5260","CN201220117459.6","20160511"
"5261","CN201120081002.X","20160511"
"5262","CN201220137916.8","20160518"
"5263","CN201220119025.X","20160511"
"5264","CN201220738927.1","20160511"
"5265","CN201220122105.0","20160518"
"5266","CN201220163359.7","20160601"
"5267","CN201220160383.5","20160601"
"5268","CN201120101943.5","20160601"
"5269","CN201420090761.6","20160622"
"5270","CN201220199758.9","20160622"
"5271","CN201220175894.4","20160615"
"5272","CN201220180373.8","20160615"
"5273","CN201020170055.4","20160622"
"5274","CN201120129246.0","20160622"
"5275","CN201120137821.1","20160622"
"5276","CN201020192483.7","20160629"
"5277","CN201120147005.9","20160629"
"5278","CN201220226289.5","20160629"
"5279","CN201120154594.3","20160629"
"5280","CN201220212799.7","20160629"
"5281","CN201220207972.4","20160629"
"5282","CN201220207987.0","20160629"
"5283","CN201220217994.9","20160629"
"5284","CN201220207698.0","20160629"
"5285","CN201220229230.1","20160706"
"5286","CN201220232089.0","20160706"
"5287","CN201120162069.6","20160706"
"5288","CN201020198263.5","20160706"
"5289","CN201220298687.8","20160706"
"5290","CN201020200730.3","20160720"
"5291","CN201020205113.2","20160720"
"5292","CN201020208296.3","20160720"
"5293","CN201120167713.9","20160720"
"5294","CN201120184105.9","20160720"
"5295","CN201120184529.5","20160720"
"5296","CN201120181450.7","20160720"
"5297","CN201220254719.4","20160720"
"5298","CN201220247489.9","20160720"
"5299","CN201020194863.4","20160706"
"5300","CN201220250467.8","20160720"
"5301","CN201220252526.5","20160720"
"5302","CN201220235046.8","20160720"
"5303","CN201020213727.5","20160727"
"5304","CN201220248606.3","20160720"
"5305","CN201120197115.6","20160803"
"5306","CN201120197996.1","20160803"
"5307","CN201120200285.5","20160803"
"5308","CN201120192454.5","20160803"
"5309","CN201220262913.7","20160803"
"5310","CN201120210025.6","20160810"
"5311","CN201120211484.6","20160810"
"5312","CN201120211588.7","20160810"
"5313","CN201120212157.2","20160810"
"5314","CN201120213223.8","20160810"
"5315","CN201120213835.7","20160810"
"5316","CN201020230764.7","20160810"
"5317","CN201220299786.8","20160810"
"5318","CN201220300048.0","20160810"
"5319","CN201220302537.X","20160810"
"5320","CN201220294956.3","20160810"
"5321","CN201220297699.9","20160810"
"5322","CN201220302739.4","20160810"
"5323","CN201220292120.X","20160810"
"5324","CN201120222627.3","20160817"
"5325","CN201120223003.3","20160817"
"5326","CN201120223048.0","20160817"
"5327","CN201120222343.4","20160817"
"5328","CN201120222599.5","20160817"
"5329","CN201120222558.6","20160817"
"5330","CN201120221272.6","20160817"
"5331","CN201020243818.3","20160817"
"5332","CN201020240929.9","20160817"
"5333","CN201220337471.8","20160831"
"5334","CN201220337595.6","20160831"
"5335","CN201120276699.6","20160921"
"5336","CN201220389909.7","20160928"
"5337","CN201120278120.X","20160928"
"5338","CN201120257336.8","20160907"
"5339","CN201120251477.9","20160907"
"5340","CN201220352572.2","20160907"
"5341","CN201220341078.6","20160907"
"5342","CN201220352022.0","20160907"
"5343","CN201220352156.2","20160907"
"5344","CN201220351828.8","20160907"
"5345","CN201220352587.9","20160907"
"5346","CN201220344328.1","20160907"
"5347","CN201220344979.0","20160907"
"5348","CN201120248587.X","20160907"
"5349","CN201020261109.8","20160907"
"5350","CN201020261182.5","20160907"
"5351","CN201020261371.2","20160907"
"5352","CN201020261372.7","20160907"
"5353","CN201020261428.9","20160907"
"5354","CN201120262269.9","20160921"
"5355","CN201420458755.1","20161005"
"5356","CN201220411915.8","20161012"
"5357","CN201220404090.7","20161005"
"5358","CN201120295978.7","20161005"
"5359","CN201120314758.4","20161019"
"5360","CN201220423013.6","20161019"
"5361","CN201220423060.0","20161019"
"5362","CN201020295431.2","20161012"
"5363","CN201120310393.8","20161019"
"5364","CN201120311534.8","20161019"
"5365","CN201220427876.0","20161019"
"5366","CN201220429713.6","20161019"
"5367","CN201120318129.9","20161019"
"5368","CN201220452130.5","20161026"
"5369","CN201020515656.4","20161026"
"5370","CN201020521829.3","20161026"
"5371","CN201220445057.9","20161026"
"5372","CN201220445141.0","20161026"
"5373","CN201120343655.0","20161109"
"5374","CN201220477013.4","20161109"
"5375","CN201220487569.1","20161109"
"5376","CN201220489834.X","20161109"
"5377","CN201220504571.5","20161109"
"5378","CN201220498550.7","20161109"
"5379","CN201220498099.9","20161109"
"5380","CN201220498135.1","20161109"
"5381","CN201120352895.7","20161109"
"5382","CN201120346131.7","20161109"
"5383","CN201120361377.1","20161109"
"5384","CN201120361209.2","20161109"
"5385","CN201120361218.1","20161109"
"5386","CN201120361220.9","20161109"
"5387","CN201220489465.4","20161109"
"5388","CN201220489267.8","20161109"
"5389","CN201220479446.3","20161109"
"5390","CN201220489349.2","20161109"
"5391","CN201220489360.9","20161109"
"5392","CN201220482768.3","20161109"
"5393","CN201220488323.6","20161109"
"5394","CN201220493383.7","20161109"
"5395","CN201220482235.5","20161109"
"5396","CN201220482763.0","20161109"
"5397","CN201220498615.8","20161109"
"5398","CN201220484560.5","20161109"
"5399","CN201220497590.X","20161109"
"5400","CN201220497784.X","20161109"
"5401","CN201220492941.8","20161109"
"5402","CN201220461487.X","20161109"
"5403","CN201220461624.X","20161109"
"5404","CN201220461625.4","20161109"
"5405","CN201020519701.3","20161109"
"5406","CN201420550884.3","20161109"
"5407","CN201120337169.8","20161109"
"5408","CN201020557831.6","20161130"
"5409","CN201220523925.0","20161130"
"5410","CN201220523870.3","20161130"
"5411","CN201120392508.2","20161130"
"5412","CN201020559645.6","20161130"
"5413","CN201120377202.X","20161116"
"5414","CN201220504553.7","20161116"
"5415","CN201220515238.4","20161123"
"5416","CN201120384676.7","20161130"
"5417","CN201220523870.3","20161130"
"5418","CN201120392508.2","20161130"
"5419","CN201020559645.6","20161130"
"5420","CN201120377202.X","20161116"
"5421","CN201220504553.7","20161116"
"5422","CN201220515238.4","20161123"
"5423","CN201120384676.7","20161130"
"5424","CN201120385774.2","20141210"
"5425","CN201020546196.1","20161116"
"5426","CN201130004478.9","20150311"
"5427","CN201130004479.3","20150311"
"5428","CN201130004493.3","20150311"
"5429","CN201130004491.4","20150311"
"5430","CN201130147289.7","20150722"
"5431","CN201130147304.8","20150722"
"5432","CN201030522483.4","20141029"
"5433","CN201030522495.7","20141029"
"5434","CN201030513648.1","20141029"
"5435","CN201030513650.9","20141029"
"5436","CN201030513670.6","20141029"
"5437","CN201030524662.1","20141105"
"5438","CN201030671770.1","20150204"
"5439","CN201030591922.7","20141217"
"5440","CN201030616401.2","20141231"
"5441","CN201130173663.0","20150812"
"5442","CN201130173665.X","20150812"
"5443","CN201130053749.X","20150506"
"5444","CN201130050812.4","20150506"
"5445","CN201130050976.7","20150506"
"5446","CN201130050977.1","20150506"
"5447","CN201130050978.6","20150506"
"5448","CN201130050979.0","20150506"
"5449","CN201130050980.3","20150506"
"5450","CN201130050981.8","20150506"
"5451","CN201130050982.2","20150506"
"5452","CN201130050983.7","20150506"
"5453","CN201130050984.1","20150506"
"5454","CN201130051005.4","20150506"
"5455","CN201130053679.8","20150506"
"5456","CN201130316039.1","20131106"
"5457","CN201220076436.5","20140402"
"5458","CN201220180556.X","20141022"
"5459","CN201220200590.9","20150204"
"5460","CN201320066175.3","20150729"
"5461","CN201320218933.9","20150513"
"5462","CN201020514575.2","20130724"
"5463","CN201120033622.6","20130807"
"5464","CN201120020727.8","20130605"
"5465","CN201120220178.9","20130306"
"5466","CN201220337873.8","20150520"
"5467","CN201220009034.3","20141203"
"5468","CN201120299701.1","20130904"
"5469","CN201120098504.3","20150916"
"5470","CN201120221648.3","20130327"
"5471","CN201120274332.0","20130904"
"5472","CN201320804524.7","20151209"
"5473","CN201020257356.0","20140903"
"5474","CN201020272700.3","20140910"
"5475","CN201020229002.5","20140813"
"5476","CN201020242286.1","20140813"
"5477","CN201020242288.0","20140813"
"5478","CN201020246278.4","20140813"
"5479","CN201020251570.5","20140813"
"5480","CN201020222029.1","20140730"
"5481","CN201020222037.6","20140730"
"5482","CN201020189785.9","20140625"
"5483","CN201020230463.4","20140813"
"5484","CN201020228099.8","20140806"
"5485","CN201020537186.1","20141029"
"5486","CN201020520199.8","20141029"
"5487","CN201020539077.3","20141029"
"5488","CN201020542042.5","20121121"
"5489","CN201020517501.4","20141022"
"5490","CN201020145793.3","20140521"
"5491","CN201020517017.1","20141022"
"5492","CN201020286502.2","20141008"
"5493","CN201020296862.0","20141015"
"5494","CN201120095712.8","20150520"
"5495","CN201120118715.9","20150610"
"5496","CN201120121639.7","20150610"
"5497","CN201120201576.6","20160928"
"5498","CN201020228045.1","20111019"
"5499","CN201220281080.9","20140409"
"5500","CN201030148903.7","20160622"
"5501","CN201030150008.9","20160622"
"5502","CN201030150009.3","20160622"
"5503","CN201030150010.6","20160622"
"5504","CN201030150014.4","20160622"
"5505","CN201030150015.9","20160622"
"5506","CN201030150016.3","20160622"
"5507","CN201220071129.8","20130731"
"5508","CN201220246184.6","20150218"
"5509","CN201320175087.7","20150610"
"5510","CN201220339758.4","20141231"
"5511","CN201220311549.9","20150819"
"5512","CN201220337199.3","20140326"
"5513","CN201220449318.4","20140910"
"5514","CN201320458541.X","20150715"
"5515","CN201320056799.7","20141224"
"5516","CN201120398382.X","20140813"
"5517","CN201120419698.2","20130320"
"5518","CN201120445701.8","20140806"
"5519","CN201120426060.1","20140618"
"5520","CN201120499516.7","20130313"
"5521","CN201320753184.X","20151223"
"5522","CN201220318148.6","20151230"
"5523","CN201320795145.6","20151230"
"5524","CN201320175157.9","20160217"
"5525","CN201320395889.9","20160217"
"5526","CN201320814986.7","20160210"
"5527","CN201420443548.9","20160330"
"5528","CN201120436424.4","20160427"
"5529","CN201220499487.9","20141126"
"5530","CN201320593555.2","20160504"
"5531","CN201320810940.8","20160504"
"5532","CN201320824598.7","20160601"
"5533","CN201320065100.3","20160622"
"5534","CN201420067891.8","20160817"
"5535","CN201420222967.X","20160824"
"5536","CN201320515330.5","20161019"
"5537","CN201320593555.2","20160504"
"5538","CN201320810940.8","20160504"
"5539","CN201320824598.7","20160601"
"5540","CN201320065100.3","20160622"
"5541","CN201420067891.8","20160817"
"5542","CN201420222967.X","20160824"
"5543","CN201320515330.5","20161019"
"5544","CN201220196270.0","20140820"
"5545","CN201220217120.3","20140430"
"5546","CN201320160237.7","20150603"
"5547","CN201320160281.8","20150701"
"5548","CN201220560828.9","20141210"
"5549","CN201220269563.7","20140716"
"5550","CN201320050070.9","20141224"
"5551","CN201420344823.1","20150401"
"5552","CN201320766894.6","20150225"
"5553","CN201220514373.7","20150902"
"5554","CN201120031260.7","20130227"
"5555","CN201120097873.0","20130619"
"5556","CN201120089263.6","20120704"
"5557","CN201120186257.2","20130508"
"5558","CN201120162122.2","20130403"
"5559","CN201220221894.3","20150930"
"5560","CN201420259487.0","20151014"
"5561","CN201120219996.7","20140813"
"5562","CN201120031260.7","20130227"
"5563","CN201120097873.0","20130619"
"5564","CN201120089263.6","20120704"
"5565","CN201120186257.2","20130508"
"5566","CN201120162122.2","20130403"
"5567","CN201220221894.3","20150930"
"5568","CN201420259487.0","20151014"
"5569","CN201120219996.7","20140813"
"5570","CN201010238638.0","20150909"
"5571","CN201120007692.4","20130306"
"5572","CN201220571829.3","20141210"
"5573","CN201020617168.4","20130116"
"5574","CN201020649067.5","20130130"
"5575","CN201020649062.2","20130130"
"5576","CN201020515477.0","20121031"
"5577","CN201020606299.2","20130102"
"5578","CN201020593260.1","20121219"
"5579","CN201010238638.0","20150909"
"5580","CN201120007692.4","20130306"
"5581","CN201220571829.3","20141210"
"5582","CN201020617168.4","20130116"
"5583","CN201020649067.5","20130130"
"5584","CN201020649062.2","20130130"
"5585","CN201020515477.0","20121031"
"5586","CN201020606299.2","20130102"
"5587","CN201020593260.1","20121219"
"5588","CN201230621964.X","20150204"
"5589","CN201230620456.X","20150204"
"5590","CN201330337643.1","20150902"
"5591","CN201330337487.9","20150902"
"5592","CN201330337495.3","20150902"
"5593","CN201330337570.6","20150902"
"5594","CN201030682818.9","20130213"
"5595","CN201030682837.1","20130213"
"5596","CN201030682881.2","20130213"
"5597","CN201030694023.X","20130227"
"5598","CN201030502115.3","20121114"
"5599","CN201030298988.7","20121114"
"5600","CN201030299018.9","20121114"
"5601","CN201030299025.9","20121114"
"5602","CN201030299041.8","20121114"
"5603","CN201030298992.3","20121114"
"5604","CN201030299030.X","20121114"
"5605","CN201030299033.3","20121114"
"5606","CN201030299045.6","20121114"
"5607","CN201130249073.1","20130925"
"5608","CN201130252073.7","20130925"
"5609","CN201130252098.7","20130925"
"5610","CN201130252160.2","20130925"
"5611","CN201130252206.0","20130925"
"5612","CN201130252361.2","20130925"
"5613","CN201130252400.9","20130925"
"5614","CN201130253235.9","20130925"
"5615","CN201130253158.7","20130925"
"5616","CN201130253159.1","20130925"
"5617","CN201130253215.1","20130925"
"5618","CN201130253156.8","20130925"
"5619","CN201210083224.4","20160511"
"5620","CN201430087503.8","20160601"
"5621","CN201430087717.5","20160601"
"5622","CN201220089215.1","20160427"
"5623","CN201220089370.3","20160427"
"5624","CN201220088945.X","20160427"
"5625","CN201020533253.2","20131106"
"5626","CN201420178535.3","20160601"
"5627","CN201420179001.2","20160601"
"5628","CN201420178527.9","20160601"
"5629","CN201420357889.4","20160817"
"5630","CN201120281176.0","20160928"
"5631","CN201220601510.0","20141231"
"5632","CN201020253444.3","20130828"
"5633","CN201020181024.9","20140625"
"5634","CN201020624510.3","20150107"
"5635","CN201020534476.0","20141029"
"5636","CN201020530514.5","20141029"
"5637","CN201020568799.1","20141210"
"5638","CN201120047252.1","20150408"
"5639","CN201120047256.X","20150408"
"5640","CN201220048289.0","20150408"
"5641","CN201220372949.0","20150923"
"5642","CN201120185301.8","20150722"
"5643","CN201120272765.2","20150909"
"5644","CN201120452211.0","20141231"
"5645","CN201120452227.1","20141231"
"5646","CN201220372949.0","20150923"
"5647","CN201120185301.8","20150722"
"5648","CN201120272765.2","20150909"
"5649","CN201120452211.0","20141231"
"5650","CN201120452227.1","20141231"
"5651","CN200910035762.4","20151209"
"5652","CN200910234107.1","20151125"
"5653","CN200910233650.X","20151118"
"5654","CN201020164056.8","20130619"
"5655","CN201320712341.2","20160323"
"5656","CN201020222423.5","20130710"
"5657","CN201220503606.3","20141126"
"5658","CN201220503570.9","20141126"
"5659","CN201220503588.9","20141126"
"5660","CN201220498903.3","20141126"
"5661","CN201220498177.5","20141126"
"5662","CN201020222423.5","20130710"
"5663","CN201220503606.3","20141126"
"5664","CN201220503570.9","20141126"
"5665","CN201220503588.9","20141126"
"5666","CN201220498903.3","20141126"
"5667","CN201220498177.5","20141126"
"5668","CN201020515355.1","20130227"
"5669","CN201020506957.0","20120530"
"5670","CN201020523066.6","20120502"
"5671","CN201020533137.0","20120905"
"5672","CN201020533138.5","20130227"
"5673","CN201020279376.8","20111228"
"5674","CN201120537751.9","20131218"
"5675","CN201020660775.9","20120718"
"5676","CN201020634663.6","20130828"
"5677","CN201020620443.8","20130227"
"5678","CN201020620768.6","20130227"
"5679","CN201020590220.1","20130710"
"5680","CN201020543697.4","20130313"
"5681","CN201020590938.0","20130227"
"5682","CN201020645233.4","20130227"
"5683","CN201020626939.6","20130227"
"5684","CN201120069417.5","20120905"
"5685","CN201120408083.X","20151209"
"5686","CN201120412579.4","20151216"
"5687","CN201120063030.9","20160504"
"5688","CN201020237438.9","20120829"
"5689","CN201020240603.6","20120905"
"5690","CN201020240605.5","20120905"
"5691","CN201020240606.X","20120905"
"5692","CN201020102343.6","20130327"
"5693","CN201020273495.2","20130918"
"5694","CN201020239986.5","20120905"
"5695","CN201020672471.4","20160210"
"5696","CN201020672473.3","20160217"
"5697","CN201020689729.1","20160210"
"5698","CN201020541136.0","20121128"
"5699","CN201020541139.4","20121128"
"5700","CN201020514138.0","20121114"
"5701","CN201020514089.0","20121114"
"5702","CN201020514099.4","20121107"
"5703","CN201020514103.7","20121107"
"5704","CN201020514111.1","20121107"
"5705","CN201020514157.3","20121107"
"5706","CN201020015828.1","20130327"
"5707","CN201020509276.X","20121107"
"5708","CN201020500053.7","20121031"
"5709","CN201120023804.5","20160323"
"5710","CN201120041412.1","20160330"
"5711","CN201120041415.5","20160330"
"5712","CN201120063029.6","20130508"
"5713","CN201120063108.7","20130508"
"5714","CN201120053671.6","20130424"
"5715","CN201120053666.5","20130424"
"5716","CN201120238582.9","20130828"
"5717","CN201120180348.5","20130724"
"5718","CN201120197040.1","20130731"
"5719","CN201120274315.7","20130918"
"5720","CN201120390663.0","20151202"
"5721","CN201120315732.1","20131030"
"5722","CN201120423331.8","20151223"
"5723","CN201120423335.6","20151223"
"5724","CN201120210064.6","20130814"
"5725","CN201120222844.2","20130828"
"5726","CN201120080396.7","20160511"
"5727","CN201120097631.1","20160601"
"5728","CN201120109342.9","20160601"
"5729","CN201120100085.2","20160601"
"5730","CN201120100768.8","20160601"
"5731","CN201120141078.7","20160622"
"5732","CN201220189932.1","20160622"
"5733","CN201120128721.2","20160622"
"5734","CN201120128714.2","20160622"
"5735","CN201120128717.6","20160622"
"5736","CN201120134085.4","20160622"
"5737","CN201120134086.9","20160622"
"5738","CN201120134087.3","20160622"
"5739","CN201120134088.8","20160622"
"5740","CN201120134089.2","20160622"
"5741","CN201120131752.3","20160622"
"5742","CN201120171503.7","20160720"
"5743","CN201120186741.5","20160803"
"5744","CN201120186743.4","20160803"
"5745","CN201120222842.3","20160817"
"5746","CN201020239990.1","20160817"
"5747","CN201120279648.9","20160928"
"5748","CN201120279652.5","20160928"
"5749","CN201120303661.3","20161012"
"5750","CN201120303662.8","20161012"
"5751","CN201120303660.9","20161012"
"5752","CN201120303852.X","20161012"
"5753","CN201120315709.2","20161019"
"5754","CN201120279652.5","20160928"
"5755","CN201120303661.3","20161012"
"5756","CN201120303662.8","20161012"
"5757","CN201120303660.9","20161012"
"5758","CN201120303852.X","20161012"
"5759","CN201120315709.2","20161019"
"5760","CN201030194760.3","20140730"
"5761","CN201030194793.8","20140730"
"5762","CN201030194794.2","20140730"
"5763","CN201030194806.1","20140730"
"5764","CN201030194766.0","20140730"
"5765","CN201030194767.5","20140730"
"5766","CN201030194768.X","20140730"
"5767","CN201030194769.4","20140730"
"5768","CN201030194770.7","20140806"
"5769","CN201030194791.9","20140730"
"5770","CN201030194792.3","20140730"
"5771","CN201030194795.7","20140806"
"5772","CN201030508267.4","20141029"
"5773","CN201030508268.9","20141029"
"5774","CN201030508295.6","20141029"
"5775","CN201130225528.6","20140910"
"5776","CN201130222080.2","20140827"
"5777","CN201130222094.4","20140827"
"5778","CN201130222095.9","20140827"
"5779","CN201130222090.6","20140827"
"5780","CN201120038988.2","20150325"
"5781","CN201120096713.4","20140917"
"5782","CN201120094535.1","20141217"
"5783","CN201120129097.8","20150617"
"5784","CN201120543499.2","20150916"
"5785","CN201120129023.4","20151223"
"5786","CN201320264036.1","20151021"
"5787","CN201120511406.8","20160203"
"5788","CN201120511417.6","20160203"
"5789","CN201320464797.1","20150916"
"5790","CN201320864530.1","20160323"
"5791","CN201320864527.X","20160323"
"5792","CN201320864528.4","20160323"
"5793","CN201220278808.2","20140806"
"5794","CN201020202003.0","20160706"
"5795","CN201320864530.1","20160323"
"5796","CN201320864527.X","20160323"
"5797","CN201320864528.4","20160323"
"5798","CN201220278808.2","20140806"
"5799","CN201020202003.0","20160706"
"5800","CN201220637226.9","20150617"
"5801","CN201220667566.6","20160120"
"5802","CN201220637180.0","20160302"
"5803","CN201220665431.6","20160120"
"5804","CN201420051688.1","20160914"
"5805","CN201120564760.7","20140226"
"5806","CN201220140839.1","20140604"
