"","SQH","SXRQ"
"1609","CN201320122056.5","20150415"
"1610","CN201220623498.3","20141119"
"1611","CN201320090707.7","20150610"
"1612","CN201320120232.1","20150415"
"1613","CN201320436868.7","20151223"
"1614","CN201320331429.X","20160217"
"1615","CN201320459748.9","20160217"
"1616","CN201420038026.0","20160817"
"1617","CN201120187444.2","20140730"
"1618","CN201220492806.3","20150624"
"1619","CN201220471427.6","20150408"
"1620","CN201220548141.3","20151021"
"1621","CN201420330130.7","20160810"
"1622","CN201520202687.7","20160817"
"1623","CN201220514895.7","20160120"
"1624","CN201320699625.2","20151223"
"1625","CN201230420163.7","20141022"
"1626","CN201320149901.8","20141224"
"1627","CN201320417618.9","20141001"
"1628","CN201030205218.3","20140813"
"1629","CN201130018951.9","20160323"
"1630","CN201120558334.2","20160224"
"1631","CN201220673146.9","20160323"
"1632","CN201320520491.3","20151014"
"1633","CN201220331076.9","20150902"
"1634","CN201030205218.3","20140813"
"1635","CN201130018951.9","20160323"
"1636","CN201120558334.2","20160224"
"1637","CN201220673146.9","20160323"
"1638","CN201320520491.3","20151014"
"1639","CN201220331076.9","20150902"
"1640","CN201330458663.4","20151118"
"1641","CN201330458664.9","20151118"
"1642","CN201330458661.5","20151118"
"1643","CN201330458662.X","20151118"
"1644","CN201330534076.9","20151223"
"1645","CN201330458635.2","20151118"
"1646","CN201330458663.4","20151118"
"1647","CN201330458664.9","20151118"
"1648","CN201330458661.5","20151118"
"1649","CN201330458662.X","20151118"
"1650","CN201330534076.9","20151223"
"1651","CN201330458635.2","20151118"
"1652","CN201220728264.5","20150121"
"1653","CN201320735611.1","20150422"
"1654","CN201220506266.X","20150923"
"1655","CN201420055585.2","20160928"
"1656","CN201220055817.5","20140521"
"1657","CN201220059072.X","20140924"
"1658","CN201220027633.8","20150422"
"1659","CN201420461040.1","20160106"
"1660","CN201320009693.1","20150513"
"1661","CN201220059047.1","20151216"
"1662","CN201320395275.0","20160420"
"1663","CN201420461066.6","20160511"
"1664","CN201220055817.5","20140521"
"1665","CN201220059072.X","20140924"
"1666","CN201220027633.8","20150422"
"1667","CN201420461040.1","20160106"
"1668","CN201320009693.1","20150513"
"1669","CN201220059047.1","20151216"
"1670","CN201320395275.0","20160420"
"1671","CN201420461066.6","20160511"
"1672","CN201120096972.7","20140917"
"1673","CN201220701151.6","20160113"
"1674","CN201420329440.7","20160224"
"1675","CN201420354071.7","20160316"
"1676","CN201130324928.2","20161130"
"1677","CN201130324931.4","20161130"
"1678","CN201220044350.4","20160323"
"1679","CN201120272834.X","20140917"
"1680","CN201220059261.7","20160406"
"1681","CN201120220943.7","20160817"
"1682","CN201220105894.7","20160817"
"1683","CN201130324928.2","20161130"
"1684","CN201130324931.4","20161130"
"1685","CN201220044350.4","20160323"
"1686","CN201120272834.X","20140917"
"1687","CN201220059261.7","20160406"
"1688","CN201120220943.7","20160817"
"1689","CN201220105894.7","20160817"
"1690","CN201420360708.3","20160720"
"1691","CN201520029466.4","20160706"
"1692","CN201320648033.8","20150923"
"1693","CN201320646555.4","20160330"
"1694","CN201120495487.7","20130821"
"1695","CN201220418285.7","20150617"
"1696","CN201020655951.X","20150617"
"1697","CN201120495397.8","20140528"
"1698","CN201320408847.4","20160113"
"1699","CN201220670517.8","20160302"
"1700","CN201320071577.2","20160518"
"1701","CN201320072067.7","20160622"
"1702","CN201120262004.9","20160907"
"1703","CN201320414899.2","20160914"
"1704","CN200910104622.8","20131002"
"1705","CN201130099655.6","20150617"
"1706","CN201130099685.7","20150617"
"1707","CN201130099693.1","20150617"
"1708","CN201130099694.6","20150617"
"1709","CN201230640615.2","20160210"
"1710","CN201230640840.6","20160210"
"1711","CN201230640441.X","20160210"
"1712","CN201230664326.6","20160302"
"1713","CN201230660854.4","20160302"
"1714","CN201230651760.0","20160224"
"1715","CN201220728624.1","20150805"
"1716","CN201220728706.6","20141015"
"1717","CN201220728439.2","20141217"
"1718","CN201320853481.1","20151230"
"1719","CN201120420904.1","20151223"
"1720","CN201320474216.2","20160504"
"1721","CN201320867786.8","20160420"
"1722","CN201220744473.9","20150218"
"1723","CN201220744444.2","20150218"
"1724","CN201120134621.0","20150624"
"1725","CN201120192903.6","20150805"
"1726","CN201120134432.3","20150617"
"1727","CN201120420922.X","20151223"
"1728","CN201120420921.5","20151223"
"1729","CN201120419609.4","20151223"
"1730","CN201120419610.7","20151223"
"1731","CN201120419611.1","20151223"
"1732","CN201120419612.6","20151223"
"1733","CN201120419613.0","20151223"
"1734","CN201320832587.3","20160504"
"1735","CN201320832644.8","20160504"
"1736","CN201320833154.X","20160504"
"1737","CN201320867920.4","20160504"
"1738","CN201320833376.1","20160504"
"1739","CN201320834164.5","20160504"
"1740","CN201320868367.6","20160622"
"1741","CN201320833200.6","20160706"
"1742","CN201320815157.0","20160824"
"1743","CN201420861549.5","20160824"
"1744","CN201120381622.5","20161130"
"1745","CN201120381606.6","20161130"
"1746","CN201120381580.5","20161130"
"1747","CN201120381635.2","20161130"
"1748","CN201120381628.2","20161130"
"1749","CN201120381624.4","20161130"
"1750","CN201120381622.5","20161130"
"1751","CN201120381606.6","20161130"
"1752","CN201120381580.5","20161130"
"1753","CN201120381635.2","20161130"
"1754","CN201120381628.2","20161130"
"1755","CN201120381624.4","20161130"
"1756","CN201320885967.3","20150902"
"1757","CN201320890240.4","20150902"
"1758","CN201320893238.2","20150902"
"1759","CN201120182580.2","20130403"
"1760","CN201120464669.8","20131030"
"1761","CN201320890644.3","20151223"
"1762","CN201320528863.7","20150617"
"1763","CN201320854318.7","20151118"
"1764","CN201320885885.9","20151216"
"1765","CN201420507491.4","20160323"
"1766","CN201420046825.2","20160323"
"1767","CN201420850817.3","20160413"
"1768","CN201420752707.3","20160601"
"1769","CN201420376277.X","20160608"
"1770","CN201420505099.6","20160706"
"1771","CN201320845296.8","20160817"
"1772","CN201420845400.8","20160914"
"1773","CN201520052000.6","20161012"
"1774","CN201520004191.9","20161012"
"1775","CN201420046825.2","20160323"
"1776","CN201420850817.3","20160413"
"1777","CN201420752707.3","20160601"
"1778","CN201420376277.X","20160608"
"1779","CN201420505099.6","20160706"
"1780","CN201320845296.8","20160817"
"1781","CN201420845400.8","20160914"
"1782","CN201520052000.6","20161012"
"1783","CN201520004191.9","20161012"
"1784","CN201020225571.2","20130227"
"1785","CN201220282219.1","20150415"
"1786","CN201320501635.0","20150520"
"1787","CN201020226452.9","20130403"
"1788","CN201120132814.2","20120704"
"1789","CN201320283703.0","20151118"
"1790","CN201120014734.7","20130227"
"1791","CN201420051650.4","20160406"
"1792","CN201220084867.6","20130410"
"1793","CN201220092700.4","20130424"
"1794","CN201220039877.8","20130410"
"1795","CN201220423901.8","20130410"
"1796","CN201120097764.9","20130410"
"1797","CN201120097767.2","20130410"
"1798","CN201120230395.6","20130417"
"1799","CN201120247298.8","20130424"
"1800","CN201120178454.X","20130410"
"1801","CN201120133742.3","20130410"
"1802","CN201120283811.9","20130417"
"1803","CN201120323947.8","20130424"
"1804","CN201120323953.3","20130410"
"1805","CN201120323959.0","20130424"
"1806","CN201120351868.8","20130410"
"1807","CN201120283824.6","20130410"
"1808","CN201120324031.4","20130306"
"1809","CN201120437116.3","20130410"
"1810","CN201120564179.5","20130410"
"1811","CN201120283811.9","20130417"
"1812","CN201120323947.8","20130424"
"1813","CN201120323953.3","20130410"
"1814","CN201120323959.0","20130424"
"1815","CN201120351868.8","20130410"
"1816","CN201120283824.6","20130410"
"1817","CN201120324031.4","20130306"
"1818","CN201120437116.3","20130410"
"1819","CN201120564179.5","20130410"
"1820","CN201230004035.4","20150304"
"1821","CN201230004046.2","20150311"
"1822","CN201230004047.7","20150304"
"1823","CN201230004049.6","20150311"
"1824","CN201230004050.9","20160316"
"1825","CN201230004051.3","20150304"
"1826","CN201230004052.8","20150304"
"1827","CN201230004053.2","20150304"
"1828","CN201230004054.7","20150304"
"1829","CN201230004061.7","20160316"
"1830","CN201230004062.1","20160316"
"1831","CN201230004063.6","20150304"
"1832","CN201230004067.4","20150304"
"1833","CN201230004076.3","20160316"
"1834","CN201230004077.8","20160316"
"1835","CN201230004080.X","20150304"
"1836","CN201230004086.7","20150311"
"1837","CN201230004087.1","20160316"
"1838","CN201230004088.6","20160316"
"1839","CN201230004089.0","20150311"
"1840","CN201230004104.1","20150304"
"1841","CN201230004105.6","20150304"
"1842","CN201230004106.0","20150304"
"1843","CN201230004108.X","20160316"
"1844","CN201230004109.4","20150304"
"1845","CN201230004110.7","20150304"
"1846","CN201230004111.1","20150304"
"1847","CN201230004113.0","20150304"
"1848","CN201230004114.5","20160316"
"1849","CN201230004126.8","20150311"
"1850","CN201230004127.2","20150311"
"1851","CN201230004128.7","20150304"
"1852","CN201230004129.1","20150304"
"1853","CN201230004130.4","20150311"
"1854","CN201230004132.3","20150304"
"1855","CN201230004133.8","20150304"
"1856","CN201230004134.2","20150311"
"1857","CN201230004135.7","20150304"
"1858","CN201230004136.1","20150304"
"1859","CN201230004137.6","20150304"
"1860","CN201230004138.0","20150304"
"1861","CN201230004139.5","20150304"
"1862","CN201230004142.7","20150311"
"1863","CN201230068840.3","20150513"
"1864","CN201230068842.2","20150513"
"1865","CN201230068846.0","20150513"
"1866","CN201230068856.4","20150513"
"1867","CN201230068858.3","20150513"
"1868","CN201230068865.3","20150513"
"1869","CN201230068866.8","20150513"
"1870","CN201230068873.8","20150513"
"1871","CN201230068641.2","20150513"
"1872","CN201230068776.9","20150513"
"1873","CN201230068682.1","20150513"
"1874","CN201230068765.0","20150513"
"1875","CN201230068872.3","20150513"
"1876","CN201230068741.5","20150513"
"1877","CN201230068850.7","20150513"
"1878","CN201130455525.1","20160120"
"1879","CN201130455526.6","20160120"
"1880","CN201130455528.5","20160120"
"1881","CN201130455563.7","20150114"
"1882","CN201130456939.6","20150121"
"1883","CN201130456941.3","20150121"
"1884","CN201130456946.6","20150121"
"1885","CN201230068707.8","20160511"
"1886","CN201230068841.8","20160511"
"1887","CN201230068843.7","20160511"
"1888","CN201430312933.5","20161019"
"1889","CN201430312942.4","20161019"
"1890","CN201430313441.8","20161019"
"1891","CN201430313153.2","20161019"
"1892","CN201430313347.2","20161019"
"1893","CN201430312982.9","20161019"
"1894","CN201430313474.2","20161019"
"1895","CN201430313522.8","20161019"
"1896","CN201220391371.3","20160928"
"1897","CN201220391337.6","20160928"
"1898","CN201220391399.7","20160928"
"1899","CN201220391418.6","20160928"
"1900","CN201220391944.2","20160928"
"1901","CN201220391471.6","20160928"
"1902","CN201220388880.0","20160928"
"1903","CN201220388881.5","20160928"
"1904","CN201220388885.3","20160928"
"1905","CN201220388901.9","20160928"
"1906","CN201220388997.9","20160928"
"1907","CN201220389089.1","20160928"
"1908","CN201220389103.8","20160928"
"1909","CN201220389165.9","20160928"
"1910","CN201220389372.4","20160928"
"1911","CN201220389386.6","20160928"
"1912","CN201220389388.5","20160928"
"1913","CN201220468777.7","20150819"
"1914","CN201320701836.5","20160511"
"1915","CN201320655125.9","20160817"
"1916","CN201220331973.X","20141126"
"1917","CN201220331974.4","20141126"
"1918","CN201220331976.3","20141126"
"1919","CN201220425907.9","20150311"
"1920","CN201230246035.5","20160803"
"1921","CN201330320944.3","20160824"
"1922","CN201330320893.4","20160824"
"1923","CN201330321156.6","20160824"
"1924","CN201330321101.5","20160824"
"1925","CN201330321100.0","20160824"
"1926","CN201330320907.2","20160824"
"1927","CN201330321116.1","20160824"
"1928","CN201330320938.8","20160824"
"1929","CN201330321003.1","20160824"
"1930","CN201330321002.7","20160824"
"1931","CN201330320818.8","20160824"
"1932","CN201330320816.9","20160824"
"1933","CN201330451263.0","20161109"
"1934","CN201320673078.0","20151209"
"1935","CN201320778850.5","20160210"
"1936","CN201130099761.4","20130619"
"1937","CN201130099764.8","20130619"
"1938","CN201130099766.7","20130619"
"1939","CN201130099767.1","20130619"
"1940","CN201130099768.6","20130619"
"1941","CN201130099770.3","20130619"
"1942","CN201130099773.7","20130619"
"1943","CN201130099765.2","20150617"
"1944","CN201130099769.0","20130619"
"1945","CN201130099771.8","20150617"
"1946","CN201020620411.8","20130227"
"1947","CN201120134041.1","20130619"
"1948","CN201420508064.8","20160824"
"1949","CN201420512799.8","20160824"
"1950","CN201320560419.3","20150610"
"1951","CN201420419114.5","20160518"
"1952","CN200920083184.7","20150923"
"1953","CN201120023414.8","20160323"
"1954","CN201120217775.6","20160810"
"1955","CN201020288560.9","20160928"
"1956","CN201020288568.5","20160928"
"1957","CN201220345740.5","20160907"
"1958","CN201220502749.2","20161109"
"1959","CN200920083184.7","20150923"
"1960","CN201120023414.8","20160323"
"1961","CN201120217775.6","20160810"
"1962","CN201020288560.9","20160928"
"1963","CN201020288568.5","20160928"
"1964","CN201220345740.5","20160907"
"1965","CN201220502749.2","20161109"
"1966","CN201210278836.9","20160302"
"1967","CN201210278803.4","20160302"
"1968","CN201210278798.7","20160302"
"1969","CN201220551276.5","20150603"
"1970","CN201220551280.1","20150603"
"1971","CN201220746471.3","20150826"
"1972","CN201220746262.9","20150603"
"1973","CN201220176680.9","20140430"
"1974","CN201220177079.1","20140312"
"1975","CN201220548988.1","20160106"
"1976","CN201220746490.6","20160511"
"1977","CN201320437535.6","20160608"
"1978","CN201420850699.6","20160810"
"1979","CN201130045039.2","20130508"
"1980","CN201320453537.4","20161005"
"1981","CN201120123550.4","20140910"
"1982","CN201420379402.2","20160831"
"1983","CN201020675680.4","20150218"
"1984","CN201520372263.5","20160831"
"1985","CN201120273039.2","20160323"
"1986","CN201120309729.9","20141001"
"1987","CN201020255932.8","20131113"
"1988","CN201220538458.9","20160831"
"1989","CN201220368731.8","20161005"
"1990","CN201520060108.X","20160831"
"1991","CN201320451399.6","20160810"
"1992","CN201220653411.7","20130731"
"1993","CN201220252716.7","20150909"
"1994","CN201220368731.8","20161005"
"1995","CN201520060108.X","20160831"
"1996","CN201320451399.6","20160810"
"1997","CN201220653411.7","20130731"
"1998","CN201220252716.7","20150909"
"1999","CN201130356130.6","20151125"
"2000","CN201030623795.4","20140101"
"2001","CN201030610179.5","20140101"
"2002","CN201120343463.X","20131106"
"2003","CN201220190729.6","20131016"
"2004","CN201220190736.6","20130410"
"2005","CN201220190523.3","20130814"
"2006","CN201220190467.3","20130814"
"2007","CN201220190492.1","20130814"
"2008","CN201220190495.5","20131016"
"2009","CN201420210147.9","20150708"
"2010","CN201420210150.0","20150701"
"2011","CN201420210481.4","20150805"
"2012","CN201220190729.6","20131016"
"2013","CN201220190736.6","20130410"
"2014","CN201220190523.3","20130814"
"2015","CN201220190467.3","20130814"
"2016","CN201220190492.1","20130814"
"2017","CN201220190495.5","20131016"
"2018","CN201420210147.9","20150708"
"2019","CN201420210150.0","20150701"
"2020","CN201420210481.4","20150805"
"2021","CN201320317823.8","20150722"
"2022","CN201420478649.X","20160824"
"2023","CN201320550250.3","20160824"
"2024","CN201120045583.1","20160406"
"2025","CN201120045584.6","20160406"
"2026","CN201230354063.9","20150916"
"2027","CN201230354068.1","20141008"
"2028","CN201230354074.7","20141008"
"2029","CN201230354075.1","20141008"
"2030","CN201230354076.6","20141008"
"2031","CN201230354077.0","20150916"
"2032","CN201230354083.6","20141008"
"2033","CN201230354084.0","20141008"
"2034","CN201230354098.2","20141001"
"2035","CN201230354101.0","20141008"
"2036","CN201230354102.5","20141008"
"2037","CN201230354103.X","20141008"
"2038","CN201230354121.8","20141008"
"2039","CN201230354129.4","20141008"
"2040","CN201230354142.X","20141008"
"2041","CN201230354143.4","20141001"
"2042","CN201230354145.3","20141008"
"2043","CN201230354149.1","20141001"
"2044","CN201230354168.4","20141001"
"2045","CN201230354195.1","20141001"
"2046","CN201230354196.6","20141008"
"2047","CN201230354249.4","20141008"
"2048","CN201230354250.7","20141001"
"2049","CN201230354257.9","20141008"
"2050","CN201230354258.3","20141008"
"2051","CN201230354259.8","20141008"
"2052","CN201230354270.4","20141008"
"2053","CN201230354278.0","20141001"
"2054","CN201230354280.8","20141008"
"2055","CN201230354281.2","20141008"
"2056","CN201230354282.7","20141008"
"2057","CN201230354286.5","20141008"
"2058","CN201230354307.3","20141008"
"2059","CN201230354308.8","20141008"
"2060","CN201230354309.2","20141008"
"2061","CN201230354310.5","20141001"
"2062","CN201230354311.X","20141001"
"2063","CN201230354351.4","20141008"
"2064","CN201230354352.9","20141008"
"2065","CN201230354353.3","20141001"
"2066","CN201230354410.8","20141008"
"2067","CN201230354413.1","20141008"
"2068","CN201230354069.6","20141001"
"2069","CN201230354070.9","20141001"
"2070","CN201230354089.3","20141008"
"2071","CN201230354097.8","20141008"
"2072","CN201230354114.8","20141008"
"2073","CN201230354169.9","20141008"
"2074","CN201230354172.0","20141001"
"2075","CN201230354188.1","20141001"
"2076","CN201230354189.6","20141008"
"2077","CN201230354190.9","20141008"
"2078","CN201230354191.3","20141001"
"2079","CN201230354200.9","20141008"
"2080","CN201230354669.2","20141008"
"2081","CN201230354807.7","20141001"
"2082","CN201230354815.1","20141008"
"2083","CN201230354818.5","20141008"
"2084","CN201230354828.9","20141008"
"2085","CN201230354979.4","20141008"
"2086","CN201230354985.X","20141001"
"2087","CN201230354986.4","20141008"
"2088","CN201230354987.9","20141001"
"2089","CN201230354997.2","20141008"
"2090","CN201230355005.8","20141001"
"2091","CN201230355015.1","20141008"
"2092","CN201230355019.X","20141008"
"2093","CN201230355020.2","20141008"
"2094","CN201230355030.6","20141008"
"2095","CN201230355031.0","20141008"
"2096","CN201230355058.X","20141008"
"2097","CN201230355059.4","20141001"
"2098","CN201230355060.7","20141008"
"2099","CN201230355063.0","20141001"
"2100","CN201230355087.6","20141008"
"2101","CN201230355088.0","20141008"
"2102","CN201230355093.1","20141008"
"2103","CN201230355105.0","20141001"
"2104","CN201230355106.5","20141001"
"2105","CN201230355107.X","20141008"
"2106","CN201230355108.4","20141001"
"2107","CN201230355144.0","20141008"
"2108","CN201230355145.5","20141008"
"2109","CN201230357310.0","20141008"
"2110","CN201230354415.0","20141008"
"2111","CN201230354435.8","20141008"
"2112","CN201230354436.2","20141008"
"2113","CN201230354457.4","20141008"
"2114","CN201230354458.9","20141008"
"2115","CN201230354590.X","20141008"
"2116","CN201230354591.4","20141008"
"2117","CN201230354592.9","20141008"
"2118","CN201230354414.6","20141008"
"2119","CN201230354479.0","20141001"
"2120","CN201230354480.3","20141008"
"2121","CN201230354481.8","20141008"
"2122","CN201230354486.0","20141008"
"2123","CN201230354589.7","20141008"
"2124","CN201230355173.7","20141008"
"2125","CN201230347496.1","20140917"
"2126","CN201230347497.6","20140917"
"2127","CN201230309054.8","20140827"
"2128","CN201230309055.2","20140827"
"2129","CN201230309059.0","20140827"
"2130","CN201230309060.3","20140827"
"2131","CN201230309065.6","20140827"
"2132","CN201230309067.5","20140827"
"2133","CN201230309068.X","20140827"
"2134","CN201230309070.7","20140827"
"2135","CN201230309071.1","20140827"
"2136","CN201230309073.0","20140827"
"2137","CN201230309074.5","20140827"
"2138","CN201230309075.X","20140827"
"2139","CN201230309076.4","20140827"
"2140","CN201230309077.9","20140827"
"2141","CN201230309078.3","20140827"
"2142","CN201230309079.8","20140827"
"2143","CN201230309080.0","20140827"
"2144","CN201230309081.5","20140827"
"2145","CN201230309082.X","20140827"
"2146","CN201230309083.4","20140827"
"2147","CN201230309084.9","20140827"
"2148","CN201230309085.3","20140827"
"2149","CN201230309088.7","20140827"
"2150","CN201230309089.1","20140827"
"2151","CN201230309090.4","20140827"
"2152","CN201230309091.9","20140827"
"2153","CN201230309092.3","20140827"
"2154","CN201230309094.2","20140827"
"2155","CN201230309096.1","20140827"
"2156","CN201230309097.6","20140827"
"2157","CN201230309098.0","20140827"
"2158","CN201230309099.5","20140827"
"2159","CN201230309100.4","20140827"
"2160","CN201230309101.9","20140827"
"2161","CN201230309102.3","20140827"
"2162","CN201230309106.1","20140827"
"2163","CN201230309107.6","20140827"
"2164","CN201230309108.0","20140827"
"2165","CN201230309109.5","20140827"
"2166","CN201230309110.8","20140827"
"2167","CN201230309111.2","20140827"
"2168","CN201230309112.7","20140827"
"2169","CN201230309113.1","20140827"
"2170","CN201230309114.6","20140827"
"2171","CN201230309115.0","20140827"
"2172","CN201230309116.5","20140827"
"2173","CN201230309117.X","20140827"
"2174","CN201230309118.4","20140827"
"2175","CN201230309119.9","20140827"
"2176","CN201230309121.6","20140827"
"2177","CN201230309122.0","20140827"
"2178","CN201230309123.5","20140827"
"2179","CN201230309124.X","20140827"
"2180","CN201230309125.4","20140827"
"2181","CN201230309126.9","20140827"
"2182","CN201230309127.3","20140827"
"2183","CN201230309128.8","20140827"
"2184","CN201230309129.2","20140827"
"2185","CN201230309130.5","20140827"
"2186","CN201230309131.X","20140827"
"2187","CN201230309132.4","20140827"
"2188","CN201230309133.9","20140827"
"2189","CN201230309134.3","20140827"
"2190","CN201230309139.6","20140827"
"2191","CN201230309140.9","20140827"
"2192","CN201230309141.3","20140827"
"2193","CN201230309142.8","20140827"
"2194","CN201230309144.7","20140827"
"2195","CN201230309145.1","20140827"
"2196","CN201230309146.6","20140827"
"2197","CN201230309147.0","20140827"
"2198","CN201230309148.5","20140827"
"2199","CN201230309149.X","20140827"
"2200","CN201230309150.2","20140827"
"2201","CN201230309151.7","20140827"
"2202","CN201230309152.1","20140827"
"2203","CN201230309156.X","20140827"
"2204","CN201230309157.4","20140827"
"2205","CN201230309159.3","20140827"
"2206","CN201230309161.0","20140827"
"2207","CN201330477840.3","20151125"
"2208","CN201330477849.4","20151125"
"2209","CN201330477850.7","20151125"
"2210","CN201330478215.0","20151125"
"2211","CN201330478033.3","20151125"
"2212","CN201330478034.8","20151125"
"2213","CN201330478035.2","20151125"
"2214","CN201330478060.0","20151125"
"2215","CN201330478061.5","20151125"
"2216","CN201030591988.6","20141217"
"2217","CN201030591989.0","20141217"
"2218","CN201030591990.3","20141217"
"2219","CN201030591991.8","20141217"
"2220","CN201030592018.8","20141217"
"2221","CN201030592019.2","20141217"
"2222","CN201030592020.5","20141217"
"2223","CN201030592021.X","20141217"
"2224","CN201030591872.2","20141217"
"2225","CN201030591973.X","20141217"
"2226","CN201030591975.9","20141217"
"2227","CN201030591987.1","20141217"
"2228","CN201030591992.2","20141217"
"2229","CN201030591993.7","20141217"
"2230","CN201030591994.1","20141217"
"2231","CN201030591995.6","20141217"
"2232","CN201030591996.0","20141217"
"2233","CN201030591997.5","20141217"
"2234","CN201030591998.X","20141217"
"2235","CN201030591999.4","20141217"
"2236","CN201030592000.8","20141217"
"2237","CN201030592001.2","20141217"
"2238","CN201030592002.7","20141217"
"2239","CN201030592003.1","20141217"
"2240","CN201030592004.6","20141217"
"2241","CN201030592005.0","20141217"
"2242","CN201030592006.5","20141217"
"2243","CN201030592007.X","20141217"
"2244","CN201030592008.4","20141217"
"2245","CN201030592009.9","20141217"
"2246","CN201030592010.1","20141217"
"2247","CN201030592011.6","20141217"
"2248","CN201030592012.0","20141217"
"2249","CN201030592013.5","20141217"
"2250","CN201030592014.X","20141217"
"2251","CN201030592015.4","20141217"
"2252","CN201030592016.9","20141217"
"2253","CN201030592017.3","20141217"
"2254","CN201030592022.4","20141217"
"2255","CN201030592023.9","20141217"
"2256","CN201030591985.2","20141217"
"2257","CN201030591986.7","20141217"
"2258","CN201230309138.1","20160824"
"2259","CN201230309056.7","20160824"
"2260","CN201230309057.1","20160824"
"2261","CN201230309153.6","20160824"
"2262","CN201230309105.7","20160824"
"2263","CN201230309093.8","20160824"
"2264","CN201230309086.8","20160824"
"2265","CN201230309066.0","20160824"
"2266","CN201230309135.8","20160824"
"2267","CN201230309063.7","20160824"
"2268","CN201230309069.4","20160824"
"2269","CN201230309158.9","20160824"
"2270","CN201230309072.6","20160824"
"2271","CN201230309087.2","20160824"
"2272","CN201230309120.1","20160824"
"2273","CN201230309103.8","20160824"
"2274","CN201230309137.7","20160824"
"2275","CN201230309155.5","20160824"
"2276","CN201230309136.2","20160824"
"2277","CN201230309061.8","20160824"
"2278","CN201020220234.4","20130410"
"2279","CN201220296609.4","20141224"
"2280","CN201520402740.8","20160817"
"2281","CN201520401026.7","20160817"
"2282","CN201520402509.9","20160907"
"2283","CN201520401513.3","20160907"
"2284","CN201120191068.4","20160803"
"2285","CN201120191070.1","20160803"
"2286","CN201120191083.9","20160803"
"2287","CN201120191105.1","20160803"
"2288","CN201120191114.0","20160803"
"2289","CN201120191139.0","20160803"
"2290","CN201120191158.3","20160803"
"2291","CN201120191167.2","20160803"
"2292","CN201120191170.4","20160803"
"2293","CN201120191178.0","20160803"
"2294","CN201120191196.9","20160803"
"2295","CN201120243881.1","20160907"
"2296","CN201220475112.9","20141015"
"2297","CN201220475090.6","20150304"
"2298","CN201320590650.7","20151202"
"2299","CN201320602362.9","20151007"
"2300","CN201320499645.5","20151118"
"2301","CN201420289481.8","20160106"
"2302","CN201420181588.0","20160106"
"2303","CN201320782973.6","20160622"
"2304","CN201320571829.8","20160907"
"2305","CN201220475112.9","20141015"
"2306","CN201220475090.6","20150304"
"2307","CN201320590650.7","20151202"
"2308","CN201320602362.9","20151007"
"2309","CN201320499645.5","20151118"
"2310","CN201420289481.8","20160106"
"2311","CN201420181588.0","20160106"
"2312","CN201320782973.6","20160622"
"2313","CN201320571829.8","20160907"
"2314","CN201120422750.X","20140507"
"2315","CN201020298276.X","20131016"
"2316","CN201120200792.9","20160803"
"2317","CN201020242901.9","20130227"
"2318","CN201320066498.2","20150415"
"2319","CN201320113526.1","20150429"
"2320","CN201320137144.2","20150415"
"2321","CN201320411405.5","20150610"
"2322","CN201320260256.7","20150729"
"2323","CN201320111252.2","20151028"
"2324","CN201320578805.5","20151028"
"2325","CN201320578153.5","20160504"
"2326","CN201420255756.6","20160921"
"2327","CN201420054261.7","20160323"
"2328","CN201120552525.8","20130925"
