,SQH,SXRQ
1810,CN201230361900.0,20160928
1811,CN201230391842.6,20161012
1812,CN201020656764.3,20150204
1813,CN201020656863.1,20150204
1814,CN201020656879.2,20150204
1815,CN201120124705.6,20160622
1816,CN200920254045.6,20161130
1817,CN201210086802.X,20160518
1818,CN201220123684.0,20130612
1819,CN201320101706.8,20141210
1820,CN201220333834.0,20140604
1821,CN201320094180.5,20150107
1822,CN201020668723.6,20131218
1823,CN201020276153.6,20120530
1824,CN201020276135.8,20111214
1825,CN201020276134.3,20111116
1826,CN201020618699.5,20120509
1827,CN201120230127.4,20130306
1828,CN201120239537.5,20130227
1829,CN201120244020.5,20130424
1830,CN201120212746.0,20130306
1831,CN201120309507.7,20130306
1832,CN201120410353.0,20130424
1833,CN201120501351.2,20160120
1834,CN201120103523.0,20150527
1835,CN201320128924.0,20150429
1836,CN201320092444.3,20160413
1837,CN201320265115.4,20150624
1838,CN201320099337.3,20160427
1839,CN201020276699.1,20150916
1840,CN201020276154.0,20130918
1841,CN201020276155.5,20150916
1842,CN201020276133.9,20141008
1843,CN201020619028.0,20130123
1844,CN201020665020.8,20150204
1845,CN201020665948.6,20150204
1846,CN201020280641.4,20150923
1847,CN201020618707.6,20150107
1848,CN201120126953.4,20150617
1849,CN201120061512.0,20140507
1850,CN201120290908.2,20151007
1851,CN201120304158.X,20151014
1852,CN201120476514.6,20160113
1853,CN201220107471.9,20150506
1854,CN201220162381.X,20150610
1855,CN201220349057.9,20150902
1856,CN201220349058.3,20150826
1857,CN201220277212.0,20150805
1858,CN201220635790.7,20160106
1859,CN201120212730.X,20150812
1860,CN201320128959.4,20160504
1861,CN201220166110.1,20160615
1862,CN201220173632.4,20160615
1863,CN201220168748.9,20160615
1864,CN201220168749.3,20160615
1865,CN201220205205.X,20160629
1866,CN201220257975.9,20160803
1867,CN201220278804.4,20160803
1868,CN201020248415.8,20110907
1869,CN201320080122.7,20150715
1870,CN201220403495.9,20140702
1871,CN201320351566.X,20150715
1872,CN201020513153.3,20130227
1873,CN201020243894.4,20120815
1874,CN201120201068.8,20130313
1875,CN201120201070.5,20130522
1876,CN201320850111.2,20160427
1877,CN201020248415.8,20110907
1878,CN201320080122.7,20150715
1879,CN201220403495.9,20140702
1880,CN201320351566.X,20150715
1881,CN201020513153.3,20130227
1882,CN201020243894.4,20120815
1883,CN201120201068.8,20130313
1884,CN201120201070.5,20130522
1885,CN201320850111.2,20160427
1886,CN201210011506.3,20160309
1887,CN201110228773.1,20161005
1888,CN201220403202.7,20141015
1889,CN201130144370.X,20150722
1890,CN201130146349.3,20140730
1891,CN201130008847.1,20140312
1892,CN201130008848.6,20140312
1893,CN201130008849.0,20140312
1894,CN201130008850.3,20140312
1895,CN201130008852.2,20140312
1896,CN201130017691.3,20140326
1897,CN201130016230.4,20160323
1898,CN201130017722.5,20140326
1899,CN201130017733.3,20140326
1900,CN201130017621.8,20140326
1901,CN201130487315.0,20160210
1902,CN201130498963.6,20160224
1903,CN201130498968.9,20160224
1904,CN201130487300.4,20160210
1905,CN201130487307.6,20160210
1906,CN201130487311.2,20160210
1907,CN201130487312.7,20160210
1908,CN201130419099.6,20160106
1909,CN201130419100.5,20160106
1910,CN201130419101.X,20160106
1911,CN201130419103.9,20160106
1912,CN201130419104.3,20160106
1913,CN201230554821.1,20160106
1914,CN201230554841.9,20160106
1915,CN201230554994.3,20160106
1916,CN201230551813.1,20160106
1917,CN201230464112.4,20151118
1918,CN201230464402.9,20151118
1919,CN201230464538.X,20151118
1920,CN201230407435.X,20151028
1921,CN201230465527.3,20151118
1922,CN201230463919.6,20151118
1923,CN201230463921.3,20151118
1924,CN201230343595.2,20150916
1925,CN201230343601.4,20150916
1926,CN201230343602.9,20150916
1927,CN201230343603.3,20150916
1928,CN201230343605.2,20150916
1929,CN201230293603.7,20140827
1930,CN201230293591.8,20140827
1931,CN201230597487.8,20160120
1932,CN201230554693.0,20160106
1933,CN201230554721.9,20160106
1934,CN201330031081.8,20150325
1935,CN201330031126.1,20150325
1936,CN201330070835.0,20150506
1937,CN201330070970.5,20150506
1938,CN201330070971.X,20150506
1939,CN201330071155.0,20150506
1940,CN201330031175.5,20150325
1941,CN201330031178.9,20150325
1942,CN201330031182.5,20150325
1943,CN201330030798.0,20150325
1944,CN201330030806.1,20150325
1945,CN201330030810.8,20150325
1946,CN201330030824.X,20150325
1947,CN201330030839.6,20150325
1948,CN201330030841.3,20150325
1949,CN201330030844.7,20150325
1950,CN201330030847.0,20150325
1951,CN201330030850.2,20150325
1952,CN201330030895.X,20150325
1953,CN201330070816.8,20150506
1954,CN201330070817.2,20150506
1955,CN201330069092.5,20150506
1956,CN201330069134.5,20150506
1957,CN201330069162.7,20150506
1958,CN201330069177.3,20150506
1959,CN201330069178.8,20150506
1960,CN201330069184.3,20150506
1961,CN201330069185.8,20150506
1962,CN201330069257.9,20150506
1963,CN201330069270.4,20150506
1964,CN201330192124.0,20150708
1965,CN201330366316.9,20150916
1966,CN201130036048.5,20160427
1967,CN201130036050.2,20160427
1968,CN201130036051.7,20160427
1969,CN201130036052.1,20160427
1970,CN201130036055.5,20160427
1971,CN201230043513.2,20150415
1972,CN201230043516.6,20160413
1973,CN201230043523.6,20160413
1974,CN201230043506.2,20160413
1975,CN201230043527.4,20160413
1976,CN201230081607.9,20150520
1977,CN201230081608.3,20140521
1978,CN201230081609.8,20140521
1979,CN201230081190.6,20150520
1980,CN201030206445.8,20140820
1981,CN201030200839.2,20140813
1982,CN200930681930.8,20140312
1983,CN201030690447.9,20150218
1984,CN201030690457.2,20160210
1985,CN201030690470.8,20160210
1986,CN201030690509.6,20160210
1987,CN201030690522.1,20160210
1988,CN201030690523.6,20160210
1989,CN201030690356.5,20150211
1990,CN201030690386.6,20150211
1991,CN201030690396.X,20150211
1992,CN201030690408.9,20150204
1993,CN201030690417.8,20150211
1994,CN201030252626.4,20150923
1995,CN201030252584.4,20151007
1996,CN201030252593.3,20150923
1997,CN201030252596.7,20151007
1998,CN201030252602.9,20151007
1999,CN201030252611.8,20150923
2000,CN201030252617.5,20151007
2001,CN201030282500.1,20151028
2002,CN201030282518.1,20151028
2003,CN201030282529.X,20151028
2004,CN201030282485.0,20151028
2005,CN201030282490.1,20151028
2006,CN201030282510.5,20151028
2007,CN201030282526.6,20151028
2008,CN201030282536.X,20151028
2009,CN201030263049.9,20151007
2010,CN201030263050.1,20131016
2011,CN201030263068.1,20131016
2012,CN201030263070.9,20151021
2013,CN201030246426.8,20130925
2014,CN201030246431.9,20150923
2015,CN201030622905.5,20160113
2016,CN201030622941.1,20160113
2017,CN201030622943.0,20160113
2018,CN201030622922.9,20160113
2019,CN201030622957.2,20160113
2020,CN201030622972.7,20160113
2021,CN201030644546.3,20160120
2022,CN201030644594.2,20160120
2023,CN201030644691.1,20160120
2024,CN201030644693.0,20160120
2025,CN201030644695.X,20160120
2026,CN201030644763.2,20160120
2027,CN201030644766.6,20160120
2028,CN201030676416.8,20140205
2029,CN201030676736.3,20140205
2030,CN201030676751.8,20140205
2031,CN201030676754.1,20140205
2032,CN201030676804.6,20140205
2033,CN201030644692.6,20160120
2034,CN201030644728.0,20160120
2035,CN201030644747.3,20160120
2036,CN201030644750.5,20160120
2037,CN201030289860.4,20151104
2038,CN201030289875.0,20151104
2039,CN201030289899.6,20151104
2040,CN201030289909.6,20151104
2041,CN201030289926.X,20151104
2042,CN201030289947.1,20151104
2043,CN201030705293.6,20150225
2044,CN201030705295.5,20150225
2045,CN201030598831.6,20151223
2046,CN201030598833.5,20151223
2047,CN201030598848.1,20151223
2048,CN201030598859.X,20151223
2049,CN201030598869.3,20151223
2050,CN200930681468.1,20140312
2051,CN200930681936.5,20140312
2052,CN201130272921.0,20150930
2053,CN201130260120.2,20150916
2054,CN201130260121.7,20150923
2055,CN201130260128.9,20150923
2056,CN201130272632.0,20150930
2057,CN201130004771.5,20150311
2058,CN201130004772.X,20150311
2059,CN201130004773.4,20150311
2060,CN201130015406.4,20160323
2061,CN201130015413.4,20160323
2062,CN201130015414.9,20160323
2063,CN201130015418.7,20160323
2064,CN201130015420.4,20160323
2065,CN201130015421.9,20160323
2066,CN201130015422.3,20160323
2067,CN201130011244.7,20140312
2068,CN201130011245.1,20140312
2069,CN201130011246.6,20140312
2070,CN201130011248.5,20140312
2071,CN201130011249.X,20140312
2072,CN201130010411.6,20150318
2073,CN201130010412.0,20150318
2074,CN201130010414.X,20150318
2075,CN201130010416.9,20150318
2076,CN201130206704.1,20150819
2077,CN201130206707.5,20150819
2078,CN201130206703.7,20150819
2079,CN201130206706.0,20150819
2080,CN201130206710.7,20150819
2081,CN201130206709.4,20150819
2082,CN201130029488.8,20160406
2083,CN201130457826.8,20160120
2084,CN201130457834.2,20160120
2085,CN201130457819.8,20160120
2086,CN201130457845.0,20160120
2087,CN201130458041.2,20160120
2088,CN201130458037.6,20160120
2089,CN201130055837.3,20160511
2090,CN201130055839.2,20160511
2091,CN201130057243.6,20160518
2092,CN201130057245.5,20160518
2093,CN201130057256.3,20160518
2094,CN201130057231.3,20160518
2095,CN201130057232.8,20160518
2096,CN201130057233.2,20160518
2097,CN201130057237.0,20160518
2098,CN201130057242.1,20160518
2099,CN201130063625.X,20160518
2100,CN201130063629.8,20160518
2101,CN201130063646.1,20160518
2102,CN201130063648.0,20160518
2103,CN201130063649.5,20160518
2104,CN201230081191.0,20160518
2105,CN201230082354.7,20160518
2106,CN201230082309.1,20160518
2107,CN201230082268.6,20160518
2108,CN201230082266.7,20160518
2109,CN201130077271.4,20160601
2110,CN201130077273.3,20160601
2111,CN201130129789.8,20160706
2112,CN201130129790.0,20160706
2113,CN201130129791.5,20160706
2114,CN201130129792.X,20160706
2115,CN201130129793.4,20160706
2116,CN201130128342.9,20160706
2117,CN201130128344.8,20160706
2118,CN201130129794.9,20160706
2119,CN201130126662.0,20160706
2120,CN201130126673.9,20160706
2121,CN201130126678.1,20160706
2122,CN201130126679.6,20160706
2123,CN201130128352.2,20160706
2124,CN201130126672.4,20160706
2125,CN201130128349.0,20160706
2126,CN201130128353.7,20160706
2127,CN201130152215.2,20160720
2128,CN201230287640.7,20160817
2129,CN201230287653.4,20160817
2130,CN201230287663.8,20160817
2131,CN201230287672.7,20160817
2132,CN201130260126.X,20160928
2133,CN201130260123.6,20160928
2134,CN201130259984.2,20160928
2135,CN201130259983.8,20160928
2136,CN201130259982.3,20160928
2137,CN201130259975.3,20160928
2138,CN201230369240.0,20160928
2139,CN201230369259.5,20160928
2140,CN201130221377.7,20160907
2141,CN201130272641.X,20161005
2142,CN201130272918.9,20161005
2143,CN201330411391.2,20161019
2144,CN201130306928.X,20161026
2145,CN201130306927.5,20161026
2146,CN201130306926.0,20161026
2147,CN201130334659.8,20161109
2148,CN201130334675.7,20161109
2149,CN201130316494.1,20161109
2150,CN201130316512.6,20161109
2151,CN201130316519.8,20161109
2152,CN201130316538.0,20161109
2153,CN201130325697.7,20161109
2154,CN201130349241.4,20161123
2155,CN201130345692.0,20161123
2156,CN201220182807.8,20150429
2157,CN201320072077.0,20150610
2158,CN201120488651.1,20130417
2159,CN201320333647.7,20151125
2160,CN201220665749.4,20160120
2161,CN201320048031.5,20150325
2162,CN201320579066.1,20151104
2163,CN201320454350.6,20160323
2164,CN201320127190.4,20150506
2165,CN201220714059.3,20150204
2166,CN201020121104.5,20140402
2167,CN200920295882.3,20130306
2168,CN201020297616.7,20131016
2169,CN201020297618.6,20131016
2170,CN201020297619.0,20131016
2171,CN201120105544.6,20150527
2172,CN201120295230.7,20151007
2173,CN201120295234.5,20151007
2174,CN201120157287.0,20130710
2175,CN201220027110.3,20150325
2176,CN201220027112.2,20150325
2177,CN201220027116.0,20150325
2178,CN201220225634.3,20140709
2179,CN201420461917.7,20160921
2180,CN201420620399.9,20160907
2181,CN201420620418.8,20160914
2182,CN201420628393.6,20160914
2183,CN201320454339.X,20160914
2184,CN201320679585.5,20160914
2185,CN201420461920.9,20160914
2186,CN201520067362.2,20160928
2187,CN201420461917.7,20160921
2188,CN201420620399.9,20160907
2189,CN201420620418.8,20160914
2190,CN201420628393.6,20160914
2191,CN201320454339.X,20160914
2192,CN201320679585.5,20160914
2193,CN201420461920.9,20160914
2194,CN201520067362.2,20160928
2195,CN201210219722.7,20150826
2196,CN200930355321.3,20120418
2197,CN200930100290.7,20120425
2198,CN200930100291.1,20120516
2199,CN201130125925.6,20130710
2200,CN201130125926.0,20130710
2201,CN201230000562.8,20150225
2202,CN201230000564.7,20150225
2203,CN201230046211.0,20150422
2204,CN201230046239.4,20150422
2205,CN201230046240.7,20150422
2206,CN201230046241.1,20150422
2207,CN201230014965.8,20150311
2208,CN200930098376.0,20130807
2209,CN201030188645.5,20130724
2210,CN201030188664.8,20130724
2211,CN201030188720.8,20130724
2212,CN201030188773.X,20130724
2213,CN201030188803.7,20130724
2214,CN201030646496.2,20150114
2215,CN201130010807.0,20130327
2216,CN201130010808.5,20130327
2217,CN201130010870.4,20130327
2218,CN201130010872.3,20130327
2219,CN201130010913.9,20130327
2220,CN201130010912.4,20130327
2221,CN201130010945.9,20130327
2222,CN201130010946.3,20130327
2223,CN201130010947.8,20130327
2224,CN201130011221.6,20130327
2225,CN201130011222.0,20130327
2226,CN201130011124.7,20130327
2227,CN201130011223.5,20130327
2228,CN201130011225.4,20130327
2229,CN201130011224.X,20130327
2230,CN201130011222.0,20130327
2231,CN201130011124.7,20130327
2232,CN201130011223.5,20130327
2233,CN201130011225.4,20130327
2234,CN201130011224.X,20130327
2235,CN201120039115.3,20150325
2236,CN201120010798.X,20130227
2237,CN201120570563.6,20130703
2238,CN201120287208.8,20131106
2239,CN201020525219.0,20120530
2240,CN201020548471.3,20130227
2241,CN201020502753.X,20120822
2242,CN201120010798.X,20130227
2243,CN201120570563.6,20130703
2244,CN201120287208.8,20131106
2245,CN201020525219.0,20120530
2246,CN201020548471.3,20130227
2247,CN201020502753.X,20120822
2248,CN201320467163.1,20150916
2249,CN201130393033.4,20141217
2250,CN201130393057.X,20141217
2251,CN201130393045.7,20141217
2252,CN201130393064.X,20141217
2253,CN201130393074.3,20141217
2254,CN201130393069.2,20141217
2255,CN201130393077.7,20141217
2256,CN201130393079.6,20141217
2257,CN201130393081.3,20141217
2258,CN201130388301.3,20141217
2259,CN201130388313.6,20141217
2260,CN201130388315.5,20141217
2261,CN201130388306.6,20141217
2262,CN201130386211.0,20141217
2263,CN201130386214.4,20141217
2264,CN201130386192.1,20141217
2265,CN201130386195.5,20141217
2266,CN201130386215.9,20141217
2267,CN201130389653.0,20141217
2268,CN201130389714.3,20131218
2269,CN200930238925.X,20141029
2270,CN200930238935.3,20141029
2271,CN201030679858.8,20150204
2272,CN201030679866.2,20150204
2273,CN201030679870.9,20150204
2274,CN201030679894.4,20150204
2275,CN201030661880.X,20150121
2276,CN201030661888.6,20150121
2277,CN201030661889.0,20150121
2278,CN201030661890.3,20150121
2279,CN201030661891.8,20150121
2280,CN201030661892.2,20150121
2281,CN201030661893.7,20150121
2282,CN201030661895.6,20150121
2283,CN201030661912.6,20150121
2284,CN201030661913.0,20150121
2285,CN201030661914.5,20150121
2286,CN201030661915.X,20150121
2287,CN201030661916.4,20150121
2288,CN201030661919.8,20150121
2289,CN201030661920.0,20150121
2290,CN201030661921.5,20150121
2291,CN201030668398.9,20150204
2292,CN201030661922.X,20150121
2293,CN201030661924.9,20150121
2294,CN201030661925.3,20150121
2295,CN201030661926.8,20150121
2296,CN201030661927.2,20150121
2297,CN201330309921.2,20160824
2298,CN201220623951.0,20141015
2299,CN201220640108.3,20150701
2300,CN201320470834.X,20150617
2301,CN201320608739.1,20150225
2302,CN201320630120.0,20150520
2303,CN201020539648.3,20131030
2304,CN201220724156.0,20150520
2305,CN201220735825.4,20150520
2306,CN201120422573.5,20131106
2307,CN201120450523.8,20140312
2308,CN201120429456.1,20140312
2309,CN201120549648.6,20150128
2310,CN201220623943.6,20150916
2311,CN201320614212.X,20151028
2312,CN201220609087.9,20151216
2313,CN201120398183.9,20151209
2314,CN201120282820.6,20150923
2315,CN201120282824.4,20150923
2316,CN201120282909.2,20150923
2317,CN201120450414.6,20160106
2318,CN201120458885.1,20160113
2319,CN201120564574.3,20160224
2320,CN201120565587.2,20160224
2321,CN201220497586.3,20160413
2322,CN201020267133.2,20140910
2323,CN201020267142.1,20140910
2324,CN201020267144.0,20140910
2325,CN201020266309.2,20140910
2326,CN201020266327.0,20140910
2327,CN201020266356.7,20140910
2328,CN201020267212.3,20140910
2329,CN201020267204.9,20140910
2330,CN201020267180.7,20140910
2331,CN201020267189.8,20140910
2332,CN201020267194.9,20140910
2333,CN201020267198.7,20140910
2334,CN201020267230.1,20140910
2335,CN201020267245.8,20140910
2336,CN201020267310.7,20140910
2337,CN201020244984.5,20140813
2338,CN201020245039.7,20140813
2339,CN201020245052.2,20140827
2340,CN201020244991.5,20140813
2341,CN201020244993.4,20140813
2342,CN201020244994.9,20140813
2343,CN201020245009.6,20140813
2344,CN201020245021.7,20140827
2345,CN201020245055.6,20140813
2346,CN201020245025.5,20140813
2347,CN201020650589.7,20150204
2348,CN201020680118.0,20150211
2349,CN201020645445.2,20150121
2350,CN201020645455.6,20150121
2351,CN201020645421.7,20150121
2352,CN201020645425.5,20150121
2353,CN201020650587.8,20150204
2354,CN201020647984.X,20150121
2355,CN201020647985.4,20150121
2356,CN201020664908.X,20150204
2357,CN201020664987.4,20150204
2358,CN201020665161.X,20150204
2359,CN201020668835.1,20150204
2360,CN201020668842.1,20150204
2361,CN201020503117.9,20141022
2362,CN201020503101.8,20141022
2363,CN201020503332.9,20151014
2364,CN201020297404.9,20141015
2365,CN201020294090.7,20141008
2366,CN201020294100.7,20141008
2367,CN201020294084.1,20141008
2368,CN201020587310.5,20141217
2369,CN201020587315.8,20141217
2370,CN201020582959.8,20141217
2371,CN201020589352.2,20141217
2372,CN201020587325.1,20141217
2373,CN201020603490.1,20141231
2374,CN201020603513.9,20141231
2375,CN201020603537.4,20141231
2376,CN201020603527.0,20141231
2377,CN201020568708.4,20141210
2378,CN201020568709.9,20141210
2379,CN201020539637.5,20141029
2380,CN201020568726.2,20141210
2381,CN201020568696.5,20141210
2382,CN201120066681.3,20150506
2383,CN201120066683.2,20150506
2384,CN201120066684.7,20150506
2385,CN201120066698.9,20150506
2386,CN201120066712.5,20150506
2387,CN201120268518.5,20150909
2388,CN201120268522.1,20150909
2389,CN201120284510.8,20150923
2390,CN201120284594.5,20150923
2391,CN201120282840.3,20150923
2392,CN201120282902.0,20150923
2393,CN201120282865.3,20150923
2394,CN201120282923.2,20150923
2395,CN201120345674.7,20151104
2396,CN201120345682.1,20151104
2397,CN201120345685.5,20151104
2398,CN201120379635.9,20151111
2399,CN201120379686.1,20151111
2400,CN201120379427.9,20151111
2401,CN201120371782.1,20151111
2402,CN201120458902.1,20160113
2403,CN201120430057.7,20151223
2404,CN201120427166.3,20151223
2405,CN201120430068.5,20151223
2406,CN201120430070.2,20151223
2407,CN201120430058.1,20151223
2408,CN201120550168.1,20160217
2409,CN201120549602.4,20160217
2410,CN201120378036.5,20151111
2411,CN201120378785.8,20151202
2412,CN201120378258.7,20151111
2413,CN201120378648.4,20151111
2414,CN201120379331.2,20151111
2415,CN201120388406.3,20151202
2416,CN201120388446.8,20151202
2417,CN201120378072.1,20151111
2418,CN201120378084.4,20151111
2419,CN201120411630.X,20151216
2420,CN201120411642.2,20151216
2421,CN201120397937.9,20151209
2422,CN201120438237.X,20151223
2423,CN201120429966.9,20151223
2424,CN201120430002.6,20151223
2425,CN201120430008.3,20151223
2426,CN201120430010.0,20151223
2427,CN201120450410.8,20160106
2428,CN201120271921.3,20150916
2429,CN201120215108.4,20150819
2430,CN201420525616.6,20160518
2431,CN201320630088.6,20160518
2432,CN201320765899.7,20160518
2433,CN201420548615.3,20160831
2434,CN201520096111.7,20160831
2435,CN201120259079.1,20160907
2436,CN201120379406.7,20161116
2437,CN201120215108.4,20150819
2438,CN201420525616.6,20160518
2439,CN201320630088.6,20160518
2440,CN201320765899.7,20160518
2441,CN201420548615.3,20160831
2442,CN201520096111.7,20160831
2443,CN201120259079.1,20160907
2444,CN201120379406.7,20161116
2445,CN201030232504.9,20140827
2446,CN201030670847.3,20140205
2447,CN201030670851.X,20140205
2448,CN201030670867.0,20140205
2449,CN201130069141.6,20160525
2450,CN201130069334.1,20160525
2451,CN201130069335.6,20160525
2452,CN201130069361.9,20160525
2453,CN201130069362.3,20160525
2454,CN201130089945.2,20160608
2455,CN201230155909.6,20160622
2456,CN201130089954.1,20160615
2457,CN201130083825.1,20160615
2458,CN201030232467.1,20160824
2459,CN201030284423.3,20161019
2460,CN201120456274.3,20160106
2461,CN201220512033.0,20151202
2462,CN201220511469.8,20151202
2463,CN201220682787.0,20160127
2464,CN201220682977.2,20160127
2465,CN201220683023.3,20160127
2466,CN201220682851.5,20160127
2467,CN201220682944.8,20160127
2468,CN201220697394.7,20160210
2469,CN201220682470.7,20160127
2470,CN201220272261.5,20150729
2471,CN201220272266.8,20150729
2472,CN201220512066.5,20151202
2473,CN201020153220.5,20160518
2474,CN201120209799.7,20160810
2475,CN201120209810.X,20160810
2476,CN201120288208.X,20160928
2477,CN201320563099.7,20161026
2478,CN201120141987.0,20120829
2479,CN201120268856.9,20140115
2480,CN201120382352.X,20140115
2481,CN201320364100.3,20150916
2482,CN201320244602.2,20150715
2483,CN201320363973.2,20151028
2484,CN201320501112.6,20160120
2485,CN201220564076.3,20151216
2486,CN201320472844.7,20160127
2487,CN201320364099.4,20160127
2488,CN201120334483.0,20141029
2489,CN201220135332.7,20160224
2490,CN201020270100.3,20140910
2491,CN201320029948.0,20160504
2492,CN201220566899.X,20160914
2493,CN201220563593.9,20160914
2494,CN201220705390.9,20161005
2495,CN201320568666.8,20161012
2496,CN201120334483.0,20141029
2497,CN201220135332.7,20160224
2498,CN201020270100.3,20140910
2499,CN201320029948.0,20160504
2500,CN201220566899.X,20160914
2501,CN201220563593.9,20160914
2502,CN201220705390.9,20161005
2503,CN201320568666.8,20161012
2504,CN201110446222.2,20160217
2505,CN201010519248.0,20151216
2506,CN201010556442.6,20160106
2507,CN201010536080.4,20151223
2508,CN201110440334.7,20160210
2509,CN201110187949.3,20160824
2510,CN201110300845.9,20161123
2511,CN201110300848.2,20161123
2512,CN201130422342.X,20160106
2513,CN201230582854.7,20160120
2514,CN201120445441.4,20160106
2515,CN201220121868.3,20131225
2516,CN201220722192.3,20160217
2517,CN201020681544.6,20160224
2518,CN201120538270.X,20160210
2519,CN201120445441.4,20160106
2520,CN201220121868.3,20131225
2521,CN201220722192.3,20160217
2522,CN201020681544.6,20160224
2523,CN201120538270.X,20160210
2524,CN201320016985.8,20140924
2525,CN201220269531.7,20130814
2526,CN201220269538.9,20131120
2527,CN201220269509.2,20130814
2528,CN201220269510.5,20131106
2529,CN201020549647.7,20120215
2530,CN201320241474.6,20160622
2531,CN201320241476.5,20160622
2532,CN201320382810.9,20160817
2533,CN201420691506.7,20160928
2534,CN201110028083.1,20160323
2535,CN201220063439.5,20141203
2536,CN201220063351.3,20140806
2537,CN201120492736.7,20130925
2538,CN201420050803.3,20160113
2539,CN201420161230.1,20160330
2540,CN201420034581.6,20160615
2541,CN201220063439.5,20141203
2542,CN201220063351.3,20140806
2543,CN201120492736.7,20130925
2544,CN201420050803.3,20160113
2545,CN201420161230.1,20160330
2546,CN201420034581.6,20160615
2547,CN201220234589.8,20140604
2548,CN201120455051.5,20150805
2549,CN201120546545.4,20131113
2550,CN201320380527.2,20150916
2551,CN201420120892.4,20160120
2552,CN201120431117.7,20131218
2553,CN201420086494.5,20160309
2554,CN201220088150.9,20160427
2555,CN201220688236.5,20160127
2556,CN201220012626.0,20160413
2557,CN201320229290.8,20160803
2558,CN201120238436.6,20160824
2559,CN201120490825.8,20150107
2560,CN201220621166.1,20141210
2561,CN201220614911.X,20140917
2562,CN201020519734.8,20140820
2563,CN201020660943.4,20120829
2564,CN201320210719.9,20150107
2565,CN201320064879.7,20150923
2566,CN201420862049.3,20151230
2567,CN201420339205.8,20160406
2568,CN201420338839.1,20160511
2569,CN201520027221.8,20160706
2570,CN201220274138.7,20160803
2571,CN201420339167.6,20160817
2572,CN201420767483.3,20160706
2573,CN201220741802.4,20160224
2574,CN201220741804.3,20160224
2575,CN201220740981.X,20160224
2576,CN201020523825.9,20151104
2577,CN201020523824.4,20131106
2578,CN201220209457.X,20150624
2579,CN201220235104.7,20150708
2580,CN201220415468.3,20151014
2581,CN201220209587.3,20150624
2582,CN201220168555.3,20150610
2583,CN201220168574.6,20150610
2584,CN201220226731.4,20150708
2585,CN201220209503.6,20150624
2586,CN201220209552.X,20150624
2587,CN201220295570.4,20150812
2588,CN201220298720.7,20150812
2589,CN201220298729.8,20150812
2590,CN201220298731.5,20150812
2591,CN201220248573.2,20150722
2592,CN201220248574.7,20150722
2593,CN201220280221.5,20150805
2594,CN201220196464.0,20161005
2595,CN201220298720.7,20150812
2596,CN201220298729.8,20150812
2597,CN201220298731.5,20150812
2598,CN201220248573.2,20150722
2599,CN201220248574.7,20150722
2600,CN201220280221.5,20150805
2601,CN201220196464.0,20161005
2602,CN201220644188.X,20160113
2603,CN201220644093.8,20160113
2604,CN201120099001.8,20160525
2605,CN201120099002.2,20160525
2606,CN201120099031.9,20160525
2607,CN201120099034.2,20160525
2608,CN201120099759.1,20160525
2609,CN201420199359.1,20160608
2610,CN201420198130.6,20160615
2611,CN201420198685.0,20160615
2612,CN201420272720.9,20160824
2613,CN201120248164.8,20160831
2614,CN201120248147.4,20160907
2615,CN201120248157.8,20160907
2616,CN201120248158.2,20160907
2617,CN201120248159.7,20160907
2618,CN201120248168.6,20160907
2619,CN201420272720.9,20160824
2620,CN201120248164.8,20160831
2621,CN201120248147.4,20160907
2622,CN201120248157.8,20160907
2623,CN201120248158.2,20160907
2624,CN201120248159.7,20160907
2625,CN201120248168.6,20160907
2626,CN201130424513.2,20141231
2627,CN201130424521.7,20141231
2628,CN201130424522.1,20141231
2629,CN201130424525.5,20141231
2630,CN201130424532.5,20141231
2631,CN201130424533.X,20141231
2632,CN201130424538.2,20141231
2633,CN201130424548.6,20141231
2634,CN201330041447.X,20160406
2635,CN201030272563.9,20121017
2636,CN201130424550.3,20141231
2637,CN201010596785.5,20160210
2638,CN201130000293.0,20130306
2639,CN201030538039.1,20151118
2640,CN201030538037.2,20161116
2641,CN201120370407.5,20140618
2642,CN201120397195.X,20131204
2643,CN201020686763.3,20150218
2644,CN201020547437.4,20141126
2645,CN201030538039.1,20151118
2646,CN201030538037.2,20161116
2647,CN201120370407.5,20140618
2648,CN201120397195.X,20131204
2649,CN201020686763.3,20150218
2650,CN201020547437.4,20141126
2651,CN201320014233.8,20141224
2652,CN201220337432.8,20140423
2653,CN201220505616.0,20141224
2654,CN201220337072.1,20140205
2655,CN201220427776.8,20140813
2656,CN201220505439.6,20150121
2657,CN201320306521.0,20150722
2658,CN201320220595.2,20150121
2659,CN201020511237.3,20130306
2660,CN201020254736.9,20130306
2661,CN201020254700.0,20120704
2662,CN201020617448.5,20130508
2663,CN201020638942.X,20130306
2664,CN201020677296.8,20121010
2665,CN201120087905.9,20130508
2666,CN201120087573.4,20120620
2667,CN201120137781.0,20130605
2668,CN201120137782.5,20130605
2669,CN201120354229.7,20130619
2670,CN201320582428.2,20150930
2671,CN201420010955.0,20160106
2672,CN201120087928.X,20140521
2673,CN201420010953.1,20160224
2674,CN201120465255.7,20160113
2675,CN201420444166.8,20160608
2676,CN201420010840.1,20160817
2677,CN201320582850.8,20160928
2678,CN201220505391.9,20161116
2679,CN201220505392.3,20161116
2680,CN201220504395.5,20161116
2681,CN201020296179.7,20130227
2682,CN201220326333.X,20150114
2683,CN201220339704.8,20150708
